Date,Time,MSec,Sample,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12
4/8/2016,12:06:49,44,29029,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:49,244,29030,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:49,444,29031,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:49,644,29032,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:49,844,29033,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:06:50,44,29034,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:50,244,29035,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:50,444,29036,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:50,655,29037,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:50,844,29038,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:51,46,29039,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:51,244,29040,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:51,444,29041,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:51,644,29042,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:51,844,29043,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:52,44,29044,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:06:52,244,29045,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:52,444,29046,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:06:52,644,29047,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:52,844,29048,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:53,44,29049,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:53,243,29050,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:06:53,444,29051,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:53,644,29052,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:53,854,29053,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:54,44,29054,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:54,244,29055,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:54,444,29056,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:54,644,29057,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:54,844,29058,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:06:55,44,29059,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:55,244,29060,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:55,444,29061,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:06:55,645,29062,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:06:55,845,29063,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:56,45,29064,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:56,246,29065,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:56,445,29066,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:56,645,29067,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:56,845,29068,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:57,45,29069,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:57,245,29070,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:57,445,29071,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:57,645,29072,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:57,844,29073,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:58,45,29074,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:58,246,29075,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:06:58,445,29076,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:58,645,29077,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:58,844,29078,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:59,44,29079,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:59,245,29080,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:59,444,29081,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:59,645,29082,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:06:59,844,29083,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:00,44,29084,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:00,244,29085,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:00,444,29086,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:00,644,29087,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:00,844,29088,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:01,44,29089,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,12:07:01,248,29090,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:01,444,29091,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:01,644,29092,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:01,845,29093,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:02,44,29094,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:02,244,29095,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:02,444,29096,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:02,644,29097,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:02,844,29098,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:03,45,29099,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:03,245,29100,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:03,445,29101,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:03,645,29102,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:03,861,29103,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:04,45,29104,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:04,245,29105,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:04,444,29106,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:04,644,29107,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:04,844,29108,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:05,44,29109,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:05,244,29110,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:05,444,29111,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:05,644,29112,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:05,844,29113,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:06,44,29114,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:06,244,29115,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:06,444,29116,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:06,644,29117,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:06,844,29118,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,12:07:07,44,29119,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:07,244,29120,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:07,444,29121,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:07,647,29122,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:07,845,29123,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:08,45,29124,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:08,245,29125,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:08,447,29126,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:08,648,29127,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:08,845,29128,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:09,45,29129,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,12:07:09,245,29130,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:09,445,29131,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:09,645,29132,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:09,845,29133,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:10,44,29134,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:10,244,29135,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:10,444,29136,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:10,644,29137,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:10,894,29138,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:11,78,29139,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:11,244,29140,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:11,444,29141,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:11,645,29142,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:11,844,29143,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:12,44,29144,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:12,244,29145,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:12,444,29146,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:12,645,29147,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:12,845,29148,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:13,46,29149,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,12:07:13,246,29150,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:13,446,29151,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:13,645,29152,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:13,846,29153,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:14,46,29154,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:14,246,29155,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,12:07:14,446,29156,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:14,645,29157,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:14,846,29158,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:15,45,29159,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:15,246,29160,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:15,446,29161,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:15,644,29162,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,12:07:15,844,29163,81,78,145,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:16,44,29164,81,78,174,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:16,244,29165,81,78,164,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:16,444,29166,81,78,186,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:16,644,29167,81,78,212,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:16,844,29168,81,78,221,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:17,44,29169,81,78,227,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:17,244,29170,81,78,237,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:17,445,29171,81,78,246,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:17,645,29172,81,78,253,84,84,85,82,82,85,83,84,82
4/8/2016,12:07:17,845,29173,81,78,257,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:18,45,29174,81,78,263,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:18,245,29175,81,78,249,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:18,445,29176,81,78,267,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:18,646,29177,81,78,249,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:18,846,29178,81,78,246,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:19,45,29179,81,78,188,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:19,245,29180,81,78,172,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:19,445,29181,81,78,138,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:19,654,29182,81,78,143,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:19,845,29183,81,78,136,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:20,45,29184,81,78,149,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:20,245,29185,81,78,129,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:20,445,29186,81,78,143,84,84,85,82,82,85,83,84,82
4/8/2016,12:07:20,645,29187,81,78,137,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:20,845,29188,81,78,143,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:21,45,29189,81,78,119,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:21,244,29190,81,78,119,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:21,444,29191,81,78,123,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:21,644,29192,81,78,137,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:21,844,29193,81,78,170,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:22,44,29194,81,78,185,84,84,85,82,82,131,83,84,82
4/8/2016,12:07:22,245,29195,81,78,162,84,84,85,82,82,159,83,84,82
4/8/2016,12:07:22,445,29196,81,78,113,84,84,85,82,82,144,83,84,82
4/8/2016,12:07:22,645,29197,81,78,82,84,84,85,82,82,199,83,84,82
4/8/2016,12:07:22,845,29198,81,78,82,84,84,85,82,82,215,83,84,82
4/8/2016,12:07:23,45,29199,81,78,82,84,84,85,82,82,210,83,84,82
4/8/2016,12:07:23,245,29200,81,78,82,84,84,85,82,82,253,83,84,82
4/8/2016,12:07:23,445,29201,81,78,82,84,84,85,82,82,262,83,84,82
4/8/2016,12:07:23,646,29202,81,78,82,84,84,85,82,82,233,83,84,82
4/8/2016,12:07:23,845,29203,81,78,82,84,84,85,82,82,278,83,84,82
4/8/2016,12:07:24,45,29204,81,78,82,84,84,85,82,82,265,83,84,82
4/8/2016,12:07:24,245,29205,81,78,82,84,84,85,82,82,284,83,84,82
4/8/2016,12:07:24,445,29206,81,78,82,84,84,85,82,82,241,83,84,82
4/8/2016,12:07:24,645,29207,81,78,82,84,84,85,82,82,245,83,84,82
4/8/2016,12:07:24,845,29208,81,78,82,84,84,85,82,82,182,83,84,82
4/8/2016,12:07:25,45,29209,81,78,82,84,84,85,82,82,146,83,84,82
4/8/2016,12:07:25,246,29210,81,78,82,84,84,85,82,82,132,83,84,82
4/8/2016,12:07:25,445,29211,81,78,82,84,84,85,82,82,153,83,84,82
4/8/2016,12:07:25,647,29212,81,78,82,84,84,85,82,82,115,83,84,82
4/8/2016,12:07:25,845,29213,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,12:07:26,45,29214,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:26,245,29215,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:26,445,29216,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:26,645,29217,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:26,844,29218,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:27,45,29219,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:27,245,29220,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:27,445,29221,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:27,645,29222,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:27,845,29223,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:28,45,29224,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:28,245,29225,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:28,445,29226,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:28,645,29227,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:28,845,29228,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:29,45,29229,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:29,245,29230,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:29,445,29231,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:29,645,29232,81,78,82,84,84,85,104,82,84,83,84,82
4/8/2016,12:07:29,845,29233,81,78,82,84,84,85,129,82,84,83,84,82
4/8/2016,12:07:30,45,29234,81,78,82,84,84,85,131,82,84,83,84,82
4/8/2016,12:07:30,245,29235,122,78,82,84,84,85,131,82,84,83,84,82
4/8/2016,12:07:30,445,29236,146,78,82,84,84,85,131,82,85,83,84,82
4/8/2016,12:07:30,646,29237,155,78,82,84,84,85,139,82,84,83,84,82
4/8/2016,12:07:30,846,29238,164,78,82,84,84,85,134,82,84,83,84,83
4/8/2016,12:07:31,46,29239,165,78,82,84,84,85,128,82,84,83,84,82
4/8/2016,12:07:31,246,29240,180,78,82,84,84,85,124,82,84,83,84,82
4/8/2016,12:07:31,446,29241,136,78,82,84,84,85,125,82,84,83,84,82
4/8/2016,12:07:31,647,29242,139,78,82,84,84,85,143,82,84,83,84,82
4/8/2016,12:07:31,847,29243,168,78,82,84,84,85,103,82,84,83,84,82
4/8/2016,12:07:32,47,29244,171,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:32,247,29245,144,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:32,446,29246,109,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:32,647,29247,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:32,845,29248,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:33,45,29249,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:33,245,29250,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:33,445,29251,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:33,645,29252,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:33,845,29253,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:34,45,29254,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:34,245,29255,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:34,446,29256,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:34,645,29257,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:34,846,29258,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:35,46,29259,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:35,246,29260,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:35,446,29261,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,12:07:35,645,29262,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:35,845,29263,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:36,45,29264,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:36,245,29265,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:36,445,29266,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:36,646,29267,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:36,846,29268,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:37,46,29269,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:37,246,29270,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:37,446,29271,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:37,646,29272,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:37,846,29273,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:38,45,29274,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:38,246,29275,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:38,446,29276,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:38,646,29277,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:38,845,29278,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:39,45,29279,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:39,245,29280,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:39,445,29281,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:39,645,29282,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:39,846,29283,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:40,45,29284,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:40,245,29285,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:40,445,29286,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:40,645,29287,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:40,845,29288,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:41,45,29289,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:41,245,29290,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:41,446,29291,81,78,82,84,84,85,82,82,85,83,84,83
4/8/2016,12:07:41,646,29292,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:41,846,29293,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:42,46,29294,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,12:07:42,246,29295,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:42,446,29296,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,12:07:42,646,29297,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:42,846,29298,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:43,46,29299,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:43,246,29300,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:43,446,29301,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:43,645,29302,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:43,845,29303,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:44,45,29304,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:44,245,29305,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:44,445,29306,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:44,645,29307,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:44,845,29308,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,12:07:45,46,29309,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:45,245,29310,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:45,445,29311,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:45,645,29312,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:45,845,29313,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:46,45,29314,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:46,246,29315,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:46,448,29316,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:46,646,29317,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:46,846,29318,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:47,46,29319,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:47,246,29320,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:47,446,29321,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,12:07:47,646,29322,81,78,82,84,84,85,82,82,85,83,84,83
4/8/2016,12:07:47,846,29323,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:48,47,29324,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:48,247,29325,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:48,447,29326,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:48,647,29327,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:48,847,29328,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,12:07:49,47,29329,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,12:07:49,246,29330,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:49,446,29331,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:49,646,29332,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:49,846,29333,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,12:07:50,46,29334,81,78,82,84,84,85,94,82,84,83,84,82
4/8/2016,12:07:50,254,29335,81,78,82,84,84,85,135,82,84,83,84,82
4/8/2016,12:07:50,446,29336,81,78,82,84,84,85,136,82,84,83,84,83
4/8/2016,12:07:50,646,29337,81,78,82,84,84,85,124,82,84,83,84,82
4/8/2016,12:07:50,846,29338,81,78,82,84,84,85,83,82,84,83,84,82
4/8/2016,12:07:51,46,29339,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:51,246,29340,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:51,446,29341,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:51,646,29342,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:51,846,29343,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,12:07:52,48,29344,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:52,246,29345,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:52,446,29346,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:52,646,29347,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:52,846,29348,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:53,46,29349,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:53,246,29350,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:53,463,29351,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,12:07:53,646,29352,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:53,846,29353,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:54,46,29354,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:54,246,29355,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:54,446,29356,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,12:07:54,646,29357,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,12:07:54,846,29358,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:55,50,29359,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,12:07:55,247,29360,81,78,82,84,84,85,82,82,84,83,84,82
